tweet_id,image_id,image_info,image_info_conf,image_path,image_name
909869774401765384,909869774401765384_0,not_informative,0.5992,data_image/hurricane_irma/18_9_2017/909869774401765384_0.jpg,909869774401765384_0
909869774401765384,909869774401765384_1,not_informative,0.636,data_image/hurricane_irma/18_9_2017/909869774401765384_1.jpg,909869774401765384_1
909869774401765384,909869774401765384_3,informative,0.3415,data_image/hurricane_irma/18_9_2017/909869774401765384_3.jpg,909869774401765384_3
909869928563576838,909869928563576838_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909869928563576838_0.jpg,909869928563576838_0
909869946070605825,909869946070605825_0,informative,0.6859,data_image/hurricane_irma/18_9_2017/909869946070605825_0.jpg,909869946070605825_0
909869946070605825,909869946070605825_1,informative,0.3399,data_image/hurricane_irma/18_9_2017/909869946070605825_1.jpg,909869946070605825_1
909870032540327936,909870032540327936_0,not_informative,0.6649,data_image/hurricane_irma/18_9_2017/909870032540327936_0.jpg,909870032540327936_0
909870275524808704,909870275524808704_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909870275524808704_0.jpg,909870275524808704_0
909870598758834176,909870598758834176_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909870598758834176_0.jpg,909870598758834176_0
909870680182751233,909870680182751233_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909870680182751233_0.jpg,909870680182751233_0
909870923121033216,909870923121033216_0,informative,0.6753,data_image/hurricane_irma/18_9_2017/909870923121033216_0.jpg,909870923121033216_0
909870984223690753,909870984223690753_0,informative,0.6575,data_image/hurricane_irma/18_9_2017/909870984223690753_0.jpg,909870984223690753_0
909871186070216704,909871186070216704_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909871186070216704_0.jpg,909871186070216704_0
909871195423522816,909871195423522816_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909871195423522816_0.jpg,909871195423522816_0
909871270237556738,909871270237556738_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909871270237556738_0.jpg,909871270237556738_0
909871394669789185,909871394669789185_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909871394669789185_0.jpg,909871394669789185_0
909871605832089602,909871605832089602_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909871605832089602_0.jpg,909871605832089602_0
909871727932473345,909871727932473345_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909871727932473345_0.jpg,909871727932473345_0
909871773558198284,909871773558198284_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909871773558198284_0.jpg,909871773558198284_0
909871832198713344,909871832198713344_0,not_informative,0.6838,data_image/hurricane_irma/18_9_2017/909871832198713344_0.jpg,909871832198713344_0
909871998062362626,909871998062362626_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909871998062362626_0.jpg,909871998062362626_0
909872135686017026,909872135686017026_0,informative,0.3483,data_image/hurricane_irma/18_9_2017/909872135686017026_0.jpg,909872135686017026_0
909872332826701824,909872332826701824_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909872332826701824_0.jpg,909872332826701824_0
909872391530139649,909872391530139649_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909872391530139649_0.jpg,909872391530139649_0
909872700637708289,909872700637708289_0,not_informative,0.7254,data_image/hurricane_irma/18_9_2017/909872700637708289_0.jpg,909872700637708289_0
909872721328328704,909872721328328704_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909872721328328704_0.jpg,909872721328328704_0
909872980431298560,909872980431298560_0,not_informative,0.6779,data_image/hurricane_irma/18_9_2017/909872980431298560_0.jpg,909872980431298560_0
909873185226674176,909873185226674176_0,informative,0.6682,data_image/hurricane_irma/18_9_2017/909873185226674176_0.jpg,909873185226674176_0
909873221188702209,909873221188702209_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909873221188702209_0.jpg,909873221188702209_0
909873242629984256,909873242629984256_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909873242629984256_0.jpg,909873242629984256_0
909873289664892929,909873289664892929_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909873289664892929_0.jpg,909873289664892929_0
909873581198336003,909873581198336003_0,informative,0.6776,data_image/hurricane_irma/18_9_2017/909873581198336003_0.jpg,909873581198336003_0
909873848753025026,909873848753025026_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909873848753025026_0.jpg,909873848753025026_0
909873899889971200,909873899889971200_0,not_informative,0.7152,data_image/hurricane_irma/18_9_2017/909873899889971200_0.jpg,909873899889971200_0
909873915178123270,909873915178123270_0,not_informative,0.6502,data_image/hurricane_irma/18_9_2017/909873915178123270_0.png,909873915178123270_0
909873972501676033,909873972501676033_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909873972501676033_0.jpg,909873972501676033_0
909874021235351552,909874021235351552_0,not_informative,0.6872,data_image/hurricane_irma/18_9_2017/909874021235351552_0.jpg,909874021235351552_0
909874091779379201,909874091779379201_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909874091779379201_0.jpg,909874091779379201_0
909874195022188544,909874195022188544_0,not_informative,0.6526,data_image/hurricane_irma/18_9_2017/909874195022188544_0.jpg,909874195022188544_0
909874417425149952,909874417425149952_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909874417425149952_0.jpg,909874417425149952_0
909874599642484737,909874599642484737_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909874599642484737_0.jpg,909874599642484737_0
909874875417989121,909874875417989121_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909874875417989121_0.jpg,909874875417989121_0
909874948004470784,909874948004470784_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909874948004470784_0.jpg,909874948004470784_0
909875271456612352,909875271456612352_0,informative,0.661,data_image/hurricane_irma/18_9_2017/909875271456612352_0.jpg,909875271456612352_0
909875385688616961,909875385688616961_0,not_informative,0.7016,data_image/hurricane_irma/18_9_2017/909875385688616961_0.jpg,909875385688616961_0
909875459843817472,909875459843817472_0,not_informative,0.6314,data_image/hurricane_irma/18_9_2017/909875459843817472_0.jpg,909875459843817472_0
909875460443561984,909875460443561984_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909875460443561984_0.jpg,909875460443561984_0
909875484053340160,909875484053340160_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909875484053340160_0.jpg,909875484053340160_0
909875590815154177,909875590815154177_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909875590815154177_0.jpg,909875590815154177_0
909875664018460673,909875664018460673_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909875664018460673_0.jpg,909875664018460673_0
909875664018460673,909875664018460673_1,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909875664018460673_1.jpg,909875664018460673_1
909876002746195973,909876002746195973_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909876002746195973_0.jpg,909876002746195973_0
909876025001201664,909876025001201664_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909876025001201664_0.jpg,909876025001201664_0
909876025001201664,909876025001201664_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909876025001201664_1.jpg,909876025001201664_1
909876188100915201,909876188100915201_0,informative,0.3617,data_image/hurricane_irma/18_9_2017/909876188100915201_0.jpg,909876188100915201_0
909876234435334144,909876234435334144_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909876234435334144_0.jpg,909876234435334144_0
909876268975435776,909876268975435776_0,informative,0.6942,data_image/hurricane_irma/18_9_2017/909876268975435776_0.jpg,909876268975435776_0
909876531505319937,909876531505319937_0,not_informative,0.6587,data_image/hurricane_irma/18_9_2017/909876531505319937_0.jpg,909876531505319937_0
909876949614444544,909876949614444544_0,informative,0.6652,data_image/hurricane_irma/18_9_2017/909876949614444544_0.jpg,909876949614444544_0
909876972821590017,909876972821590017_0,not_informative,0.6728,data_image/hurricane_irma/18_9_2017/909876972821590017_0.jpg,909876972821590017_0
909876972909719553,909876972909719553_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909876972909719553_1.jpg,909876972909719553_1
909877473235652614,909877473235652614_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909877473235652614_0.jpg,909877473235652614_0
909877528407543809,909877528407543809_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909877528407543809_0.jpg,909877528407543809_0
909877786676011008,909877786676011008_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909877786676011008_0.png,909877786676011008_0
909877953101799426,909877953101799426_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909877953101799426_0.jpg,909877953101799426_0
909878284049055744,909878284049055744_0,not_informative,0.6673,data_image/hurricane_irma/18_9_2017/909878284049055744_0.jpg,909878284049055744_0
909878394006986752,909878394006986752_0,not_informative,0.6786,data_image/hurricane_irma/18_9_2017/909878394006986752_0.jpg,909878394006986752_0
909878403309981696,909878403309981696_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909878403309981696_0.jpg,909878403309981696_0
909878689847853056,909878689847853056_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909878689847853056_0.jpg,909878689847853056_0
909878873235402753,909878873235402753_0,informative,0.3717,data_image/hurricane_irma/18_9_2017/909878873235402753_0.jpg,909878873235402753_0
909878926205472770,909878926205472770_0,not_informative,0.6686,data_image/hurricane_irma/18_9_2017/909878926205472770_0.jpg,909878926205472770_0
909878988407033857,909878988407033857_0,informative,0.6807,data_image/hurricane_irma/18_9_2017/909878988407033857_0.jpg,909878988407033857_0
909878988407033857,909878988407033857_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909878988407033857_1.jpg,909878988407033857_1
909878988407033857,909878988407033857_2,informative,0.6867,data_image/hurricane_irma/18_9_2017/909878988407033857_2.jpg,909878988407033857_2
909879652306575360,909879652306575360_0,informative,0.6569,data_image/hurricane_irma/18_9_2017/909879652306575360_0.jpg,909879652306575360_0
909879689610743810,909879689610743810_0,informative,0.6726,data_image/hurricane_irma/18_9_2017/909879689610743810_0.jpg,909879689610743810_0
909879689610743810,909879689610743810_1,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909879689610743810_1.jpg,909879689610743810_1
909879745680171008,909879745680171008_0,informative,0.6407,data_image/hurricane_irma/18_9_2017/909879745680171008_0.jpg,909879745680171008_0
909879746598723590,909879746598723590_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909879746598723590_0.jpg,909879746598723590_0
909879878601859072,909879878601859072_0,informative,0.672,data_image/hurricane_irma/18_9_2017/909879878601859072_0.jpg,909879878601859072_0
909879985434877952,909879985434877952_0,informative,0.706,data_image/hurricane_irma/18_9_2017/909879985434877952_0.jpg,909879985434877952_0
909880011712286721,909880011712286721_0,not_informative,0.6648,data_image/hurricane_irma/18_9_2017/909880011712286721_0.jpg,909880011712286721_0
909880028409733120,909880028409733120_0,not_informative,0.6588,data_image/hurricane_irma/18_9_2017/909880028409733120_0.jpg,909880028409733120_0
909880224631857152,909880224631857152_0,informative,0.685,data_image/hurricane_irma/18_9_2017/909880224631857152_0.jpg,909880224631857152_0
909880351702474752,909880351702474752_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909880351702474752_0.jpg,909880351702474752_0
909880473790369792,909880473790369792_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909880473790369792_0.jpg,909880473790369792_0
909880479045779456,909880479045779456_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909880479045779456_0.jpg,909880479045779456_0
909880515754364934,909880515754364934_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909880515754364934_0.jpg,909880515754364934_0
909880594963632130,909880594963632130_0,not_informative,0.6637,data_image/hurricane_irma/18_9_2017/909880594963632130_0.jpg,909880594963632130_0
909880616258285569,909880616258285569_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909880616258285569_0.jpg,909880616258285569_0
909880878444302342,909880878444302342_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909880878444302342_0.jpg,909880878444302342_0
909881124926758912,909881124926758912_0,not_informative,0.7015,data_image/hurricane_irma/18_9_2017/909881124926758912_0.jpg,909881124926758912_0
909881189066055681,909881189066055681_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909881189066055681_0.jpg,909881189066055681_0
909881349707878401,909881349707878401_0,not_informative,0.7222,data_image/hurricane_irma/18_9_2017/909881349707878401_0.jpg,909881349707878401_0
909881458281631745,909881458281631745_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909881458281631745_0.jpg,909881458281631745_0
909881543933513730,909881543933513730_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909881543933513730_0.jpg,909881543933513730_0
909881788885020673,909881788885020673_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909881788885020673_0.jpg,909881788885020673_0
909881899660857344,909881899660857344_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909881899660857344_0.jpg,909881899660857344_0
909881913334099968,909881913334099968_0,informative,0.677,data_image/hurricane_irma/18_9_2017/909881913334099968_0.jpg,909881913334099968_0
909881958523531264,909881958523531264_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909881958523531264_0.jpg,909881958523531264_0
909882509063725056,909882509063725056_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909882509063725056_0.jpg,909882509063725056_0
909882615829860352,909882615829860352_0,informative,0.7156,data_image/hurricane_irma/18_9_2017/909882615829860352_0.jpg,909882615829860352_0
909883567865454594,909883567865454594_0,not_informative,0.6716,data_image/hurricane_irma/18_9_2017/909883567865454594_0.jpg,909883567865454594_0
909883607350513664,909883607350513664_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909883607350513664_0.jpg,909883607350513664_0
909883810367582208,909883810367582208_0,informative,0.6274,data_image/hurricane_irma/18_9_2017/909883810367582208_0.jpg,909883810367582208_0
909884102131806208,909884102131806208_0,informative,0.3435,data_image/hurricane_irma/18_9_2017/909884102131806208_0.jpg,909884102131806208_0
909884140182482944,909884140182482944_0,informative,0.6542,data_image/hurricane_irma/18_9_2017/909884140182482944_0.jpg,909884140182482944_0
909884146587013120,909884146587013120_0,not_informative,0.3873,data_image/hurricane_irma/18_9_2017/909884146587013120_0.jpg,909884146587013120_0
909884174240243712,909884174240243712_0,not_informative,0.367,data_image/hurricane_irma/18_9_2017/909884174240243712_0.jpg,909884174240243712_0
909884295673733120,909884295673733120_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909884295673733120_0.jpg,909884295673733120_0
909884295673733120,909884295673733120_1,informative,0.6474,data_image/hurricane_irma/18_9_2017/909884295673733120_1.jpg,909884295673733120_1
909884404402671616,909884404402671616_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909884404402671616_0.png,909884404402671616_0
909884415442145280,909884415442145280_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909884415442145280_0.jpg,909884415442145280_0
909884900739870727,909884900739870727_0,informative,0.6855,data_image/hurricane_irma/18_9_2017/909884900739870727_0.jpg,909884900739870727_0
909885019136708613,909885019136708613_0,not_informative,0.7023,data_image/hurricane_irma/18_9_2017/909885019136708613_0.jpg,909885019136708613_0
909885255749955584,909885255749955584_0,not_informative,0.3585,data_image/hurricane_irma/18_9_2017/909885255749955584_0.jpg,909885255749955584_0
909885286812962817,909885286812962817_0,not_informative,0.7042,data_image/hurricane_irma/18_9_2017/909885286812962817_0.jpg,909885286812962817_0
909885360947302400,909885360947302400_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909885360947302400_0.jpg,909885360947302400_0
909885583757119488,909885583757119488_0,not_informative,0.6796,data_image/hurricane_irma/18_9_2017/909885583757119488_0.jpg,909885583757119488_0
909885583757119488,909885583757119488_1,not_informative,0.6574,data_image/hurricane_irma/18_9_2017/909885583757119488_1.jpg,909885583757119488_1
909885589817843714,909885589817843714_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909885589817843714_0.jpg,909885589817843714_0
909885596730036224,909885596730036224_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909885596730036224_0.jpg,909885596730036224_0
909885596730036224,909885596730036224_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909885596730036224_1.jpg,909885596730036224_1
909885596730036224,909885596730036224_2,informative,0.6568,data_image/hurricane_irma/18_9_2017/909885596730036224_2.jpg,909885596730036224_2
909885632582787072,909885632582787072_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909885632582787072_0.jpg,909885632582787072_0
909885794554404866,909885794554404866_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909885794554404866_0.jpg,909885794554404866_0
909886240614486018,909886240614486018_0,informative,0.6903,data_image/hurricane_irma/18_9_2017/909886240614486018_0.jpg,909886240614486018_0
909886507435139072,909886507435139072_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909886507435139072_0.jpg,909886507435139072_0
909886507435139072,909886507435139072_1,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909886507435139072_1.jpg,909886507435139072_1
909886507435139072,909886507435139072_2,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909886507435139072_2.jpg,909886507435139072_2
909886507435139072,909886507435139072_3,not_informative,0.7327,data_image/hurricane_irma/18_9_2017/909886507435139072_3.jpg,909886507435139072_3
909887340524589061,909887340524589061_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909887340524589061_0.jpg,909887340524589061_0
909887340524589061,909887340524589061_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909887340524589061_1.jpg,909887340524589061_1
909887426361008128,909887426361008128_0,not_informative,0.6739,data_image/hurricane_irma/18_9_2017/909887426361008128_0.jpg,909887426361008128_0
909887514844041217,909887514844041217_0,not_informative,0.6638,data_image/hurricane_irma/18_9_2017/909887514844041217_0.jpg,909887514844041217_0
909887514844041217,909887514844041217_1,informative,0.6919,data_image/hurricane_irma/18_9_2017/909887514844041217_1.jpg,909887514844041217_1
909887633635074051,909887633635074051_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909887633635074051_0.jpg,909887633635074051_0
909887633635074051,909887633635074051_1,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909887633635074051_1.jpg,909887633635074051_1
909887633635074051,909887633635074051_2,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909887633635074051_2.jpg,909887633635074051_2
909887633635074051,909887633635074051_3,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909887633635074051_3.jpg,909887633635074051_3
909888420905930754,909888420905930754_0,informative,0.7031,data_image/hurricane_irma/18_9_2017/909888420905930754_0.jpg,909888420905930754_0
909888420905930754,909888420905930754_1,informative,0.6807,data_image/hurricane_irma/18_9_2017/909888420905930754_1.jpg,909888420905930754_1
909888420905930754,909888420905930754_2,informative,1.0,data_image/hurricane_irma/18_9_2017/909888420905930754_2.jpg,909888420905930754_2
909888420905930754,909888420905930754_3,informative,0.6535,data_image/hurricane_irma/18_9_2017/909888420905930754_3.jpg,909888420905930754_3
909888552137314309,909888552137314309_0,not_informative,0.6993,data_image/hurricane_irma/18_9_2017/909888552137314309_0.jpg,909888552137314309_0
909888769914007555,909888769914007555_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909888769914007555_0.jpg,909888769914007555_0
909888920480911361,909888920480911361_0,informative,0.6671,data_image/hurricane_irma/18_9_2017/909888920480911361_0.jpg,909888920480911361_0
909889090065010688,909889090065010688_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909889090065010688_0.jpg,909889090065010688_0
909889203248537600,909889203248537600_0,not_informative,0.6637,data_image/hurricane_irma/18_9_2017/909889203248537600_0.jpg,909889203248537600_0
909889223372795907,909889223372795907_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909889223372795907_0.jpg,909889223372795907_0
909889334819659776,909889334819659776_0,informative,0.6606,data_image/hurricane_irma/18_9_2017/909889334819659776_0.jpg,909889334819659776_0
909889454143344640,909889454143344640_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909889454143344640_0.jpg,909889454143344640_0
909890037436653568,909890037436653568_0,informative,0.6676,data_image/hurricane_irma/18_9_2017/909890037436653568_0.jpg,909890037436653568_0
909890065677111296,909890065677111296_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909890065677111296_0.jpg,909890065677111296_0
909890146753024001,909890146753024001_0,not_informative,0.3896,data_image/hurricane_irma/18_9_2017/909890146753024001_0.jpg,909890146753024001_0
909890256299745280,909890256299745280_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909890256299745280_0.jpg,909890256299745280_0
909890256299745280,909890256299745280_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909890256299745280_1.jpg,909890256299745280_1
909890279884443649,909890279884443649_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909890279884443649_0.jpg,909890279884443649_0
909890290835771392,909890290835771392_0,not_informative,0.6809,data_image/hurricane_irma/18_9_2017/909890290835771392_0.jpg,909890290835771392_0
909890311941484544,909890311941484544_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909890311941484544_0.jpg,909890311941484544_0
909890385098440706,909890385098440706_0,informative,0.6698,data_image/hurricane_irma/18_9_2017/909890385098440706_0.jpg,909890385098440706_0
909890390504882176,909890390504882176_0,informative,0.3422,data_image/hurricane_irma/18_9_2017/909890390504882176_0.jpg,909890390504882176_0
909890549318144005,909890549318144005_0,informative,0.6724,data_image/hurricane_irma/18_9_2017/909890549318144005_0.jpg,909890549318144005_0
909890566875467776,909890566875467776_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909890566875467776_0.jpg,909890566875467776_0
909890674513899527,909890674513899527_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909890674513899527_0.jpg,909890674513899527_0
909890699600044032,909890699600044032_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909890699600044032_0.jpg,909890699600044032_0
909890980027011073,909890980027011073_0,informative,0.6876,data_image/hurricane_irma/18_9_2017/909890980027011073_0.jpg,909890980027011073_0
909891010737479680,909891010737479680_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909891010737479680_0.png,909891010737479680_0
909891119197995008,909891119197995008_0,not_informative,0.6564,data_image/hurricane_irma/18_9_2017/909891119197995008_0.jpg,909891119197995008_0
909891230536011777,909891230536011777_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909891230536011777_0.jpg,909891230536011777_0
909891281341505536,909891281341505536_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909891281341505536_0.jpg,909891281341505536_0
909891333875171328,909891333875171328_0,not_informative,0.6857,data_image/hurricane_irma/18_9_2017/909891333875171328_0.jpg,909891333875171328_0
909891345057230850,909891345057230850_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909891345057230850_0.jpg,909891345057230850_0
909892136618926080,909892136618926080_0,informative,0.352,data_image/hurricane_irma/18_9_2017/909892136618926080_0.jpg,909892136618926080_0
909892601083506688,909892601083506688_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909892601083506688_0.jpg,909892601083506688_0
909892664232947713,909892664232947713_0,not_informative,0.6409,data_image/hurricane_irma/18_9_2017/909892664232947713_0.jpg,909892664232947713_0
909892843539275777,909892843539275777_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909892843539275777_0.jpg,909892843539275777_0
909892880927408128,909892880927408128_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909892880927408128_0.jpg,909892880927408128_0
909892895527854080,909892895527854080_0,not_informative,0.7006,data_image/hurricane_irma/18_9_2017/909892895527854080_0.jpg,909892895527854080_0
909893077426425858,909893077426425858_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909893077426425858_0.jpg,909893077426425858_0
909893077426425858,909893077426425858_1,not_informative,0.6857,data_image/hurricane_irma/18_9_2017/909893077426425858_1.jpg,909893077426425858_1
909893077426425858,909893077426425858_2,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909893077426425858_2.jpg,909893077426425858_2
909893157151821827,909893157151821827_0,not_informative,0.6731,data_image/hurricane_irma/18_9_2017/909893157151821827_0.jpg,909893157151821827_0
909893433145348096,909893433145348096_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909893433145348096_0.jpg,909893433145348096_0
909893730823483392,909893730823483392_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909893730823483392_0.jpg,909893730823483392_0
909893860788228097,909893860788228097_0,not_informative,0.6841,data_image/hurricane_irma/18_9_2017/909893860788228097_0.jpg,909893860788228097_0
909894230461558788,909894230461558788_0,informative,0.6967,data_image/hurricane_irma/18_9_2017/909894230461558788_0.jpg,909894230461558788_0
909894565041229826,909894565041229826_0,informative,0.6895,data_image/hurricane_irma/18_9_2017/909894565041229826_0.jpg,909894565041229826_0
909894614504656896,909894614504656896_0,informative,0.3585,data_image/hurricane_irma/18_9_2017/909894614504656896_0.jpg,909894614504656896_0
909894624898101248,909894624898101248_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909894624898101248_0.jpg,909894624898101248_0
909894624898101248,909894624898101248_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909894624898101248_1.jpg,909894624898101248_1
909894667017293825,909894667017293825_0,not_informative,0.6698,data_image/hurricane_irma/18_9_2017/909894667017293825_0.jpg,909894667017293825_0
909894995020271616,909894995020271616_0,not_informative,0.6522,data_image/hurricane_irma/18_9_2017/909894995020271616_0.jpg,909894995020271616_0
909895352899309568,909895352899309568_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909895352899309568_0.jpg,909895352899309568_0
909895353398202370,909895353398202370_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909895353398202370_0.jpg,909895353398202370_0
909895682131156993,909895682131156993_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909895682131156993_0.jpg,909895682131156993_0
909895739546980353,909895739546980353_0,informative,0.6633,data_image/hurricane_irma/18_9_2017/909895739546980353_0.jpg,909895739546980353_0
909896101787992064,909896101787992064_1,informative,1.0,data_image/hurricane_irma/18_9_2017/909896101787992064_1.jpg,909896101787992064_1
909896895165751296,909896895165751296_0,not_informative,0.6659,data_image/hurricane_irma/18_9_2017/909896895165751296_0.jpg,909896895165751296_0
909896895165751296,909896895165751296_1,not_informative,0.7038,data_image/hurricane_irma/18_9_2017/909896895165751296_1.jpg,909896895165751296_1
909896895165751296,909896895165751296_2,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909896895165751296_2.jpg,909896895165751296_2
909896895165751296,909896895165751296_3,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909896895165751296_3.jpg,909896895165751296_3
909897018583257088,909897018583257088_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909897018583257088_0.jpg,909897018583257088_0
909897041576329216,909897041576329216_0,informative,0.6923,data_image/hurricane_irma/18_9_2017/909897041576329216_0.jpg,909897041576329216_0
909897041576329216,909897041576329216_1,informative,0.6591,data_image/hurricane_irma/18_9_2017/909897041576329216_1.jpg,909897041576329216_1
909897041576329216,909897041576329216_2,informative,0.6657,data_image/hurricane_irma/18_9_2017/909897041576329216_2.png,909897041576329216_2
909897076514988033,909897076514988033_0,not_informative,0.7121,data_image/hurricane_irma/18_9_2017/909897076514988033_0.jpg,909897076514988033_0
909897178574761984,909897178574761984_0,informative,0.3644,data_image/hurricane_irma/18_9_2017/909897178574761984_0.jpg,909897178574761984_0
909897343125921792,909897343125921792_0,informative,1.0,data_image/hurricane_irma/18_9_2017/909897343125921792_0.jpg,909897343125921792_0
909897343671177216,909897343671177216_0,informative,0.6477,data_image/hurricane_irma/18_9_2017/909897343671177216_0.jpg,909897343671177216_0
909897347466956801,909897347466956801_0,not_informative,0.6842,data_image/hurricane_irma/18_9_2017/909897347466956801_0.jpg,909897347466956801_0
909897490668941313,909897490668941313_0,not_informative,1.0,data_image/hurricane_irma/18_9_2017/909897490668941313_0.jpg,909897490668941313_0
909897507160895488,909897507160895488_0,not_informative,0.6956,data_image/hurricane_irma/18_9_2017/909897507160895488_0.jpg,909897507160895488_0
